,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,rider_didnot_rate,active
10382,1,3,5.0,1.0,1.0,0.0,0,40.0,0.76,3.8,0,0
39673,0,5,5.0,1.0,1.0,0.0,0,0.0,4.3,5.0,0,0
49597,0,3,5.0,1.08,1.0,11.1,1,55.6,7.1,4.8,0,0
38171,0,1,4.0,1.0,1.0,0.0,0,100.0,58.86,5.0,1,0
44804,0,1,5.0,1.0,0.0,0.0,1,100.0,12.8,5.0,0,0
45623,1,1,4.0,1.0,1.0,0.0,0,0.0,7.17,5.0,0,0
22694,1,1,5.0,1.0,1.0,0.0,1,100.0,4.09,5.0,0,0
24061,0,4,5.0,1.0,0.0,0.0,0,50.0,11.11,5.0,0,0
36918,2,1,5.0,1.0,1.0,0.0,0,0.0,4.51,5.0,0,0
36457,0,3,4.0,1.0,1.0,0.0,1,100.0,7.5,4.7,0,0
44,2,2,5.0,1.0,1.0,0.0,1,66.7,1.4,5.0,0,1
21803,2,14,3.9,1.04,1.0,7.1,1,57.1,3.75,4.8,0,0
43898,1,2,4.5,1.0,1.0,0.0,0,25.0,6.08,4.8,0,1
8603,1,3,5.0,1.33,1.0,33.3,0,100.0,0.6900000000000001,4.3,0,0
26813,1,8,4.9,1.05,1.0,7.1,1,61.9,4.44,4.7,0,1
7419,0,2,4.8,1.0,1.0,0.0,0,50.0,7.82,4.3,0,0
45758,0,2,5.0,1.0,1.0,0.0,1,100.0,5.9,5.0,0,1
19954,1,1,5.0,1.0,0.0,0.0,0,100.0,6.83,5.0,0,0
46409,2,3,5.0,1.2,1.0,27.3,0,63.6,4.07,5.0,0,1
12755,0,1,4.0,1.0,0.0,0.0,0,100.0,14.54,5.0,0,0
32558,1,2,4.1,1.0,1.0,0.0,0,47.4,2.3,4.6,0,1
47986,2,2,5.0,1.25,0.0,50.0,0,50.0,8.67,5.0,0,0
28924,1,1,4.0,1.0,1.0,0.0,1,50.0,1.6,5.0,1,0
47045,2,0,4.9,1.02,0.0,9.1,1,63.6,5.9,4.8,0,0
34353,1,2,5.0,1.0,0.0,0.0,1,75.0,2.96,4.5,0,1
2340,1,1,4.0,1.0,1.0,0.0,0,100.0,5.1,5.0,0,0
31319,1,4,4.5,1.2,1.0,13.3,0,100.0,6.55,4.5,0,1
43509,0,0,5.0,1.0,0.0,0.0,1,100.0,15.48,4.0,0,0
4958,0,0,5.0,1.0,1.0,0.0,0,100.0,3.14,5.0,0,1
36989,1,1,5.0,1.06,1.0,25.0,1,75.0,5.48,4.8,0,1
29944,0,2,5.0,1.0,1.0,0.0,0,50.0,2.07,5.0,0,0
33564,0,1,4.0,1.0,1.0,0.0,0,100.0,5.46,5.0,0,0
28314,1,1,5.0,1.0,1.0,0.0,1,75.0,10.05,5.0,0,0
41040,0,0,5.0,1.0,1.0,0.0,0,44.4,2.77,4.9,0,0
13714,1,3,4.3,1.1400000000000001,1.0,14.3,0,64.3,3.4,4.5,0,1
48148,0,0,4.0,1.0,1.0,0.0,1,100.0,5.95,4.0,0,0
21938,0,1,4.3,1.09,1.0,10.3,1,51.7,3.4,4.6,0,1
18392,0,4,5.0,1.0,1.0,0.0,1,75.0,3.05,4.6,0,1
39909,0,1,5.0,1.0,0.0,0.0,1,100.0,1.11,5.0,0,0
26873,1,5,4.9,1.38,1.0,21.4,1,85.7,3.19,4.3,0,1
25935,2,1,5.0,1.0,1.0,0.0,0,0.0,8.16,5.0,0,1
44985,0,1,5.0,1.0,0.0,0.0,1,100.0,6.04,5.0,0,0
15969,1,1,5.0,1.0,1.0,0.0,1,100.0,1.08,5.0,0,0
21659,1,2,4.5,1.0,1.0,0.0,0,36.4,2.04,4.8,0,0
40993,1,0,4.0,1.38,1.0,50.0,1,50.0,8.42,4.0,0,1
20382,0,2,4.4,1.0,0.0,0.0,0,62.5,3.96,4.9,0,0
3733,2,2,5.0,1.0,0.0,0.0,0,0.0,4.69,5.0,0,0
15755,0,2,4.2,1.0,1.0,0.0,1,0.0,1.17,4.6,0,1
11417,0,1,5.0,1.0,1.0,0.0,1,100.0,3.43,5.0,0,0
49508,1,2,4.8,1.0,1.0,0.0,0,66.7,12.29,4.8,0,1
27222,0,2,4.5,1.0,1.0,0.0,1,50.0,8.15,5.0,0,0
38509,0,1,4.0,1.0,0.0,0.0,0,100.0,1.6099999999999999,5.0,1,0
15496,0,5,5.0,1.0,0.0,0.0,1,40.0,1.21,4.6,0,0
46398,1,1,4.0,1.0,0.0,0.0,0,100.0,5.32,1.0,1,0
7113,0,0,4.0,1.0,1.0,0.0,0,0.0,9.26,5.0,1,0
48896,2,15,4.8,1.04,1.0,6.9,0,70.7,2.31,4.9,0,1
38968,0,0,5.0,1.0,1.0,0.0,0,0.0,2.7199999999999998,5.0,0,0
23758,1,4,4.5,1.0,1.0,0.0,1,100.0,6.76,4.9,0,0
25815,0,1,5.0,1.0,1.0,0.0,1,100.0,1.43,5.0,0,0
9120,1,0,5.0,1.0,1.0,0.0,0,0.0,8.35,5.0,0,1
40941,2,0,4.8,1.0,1.0,0.0,0,100.0,1.28,4.8,0,1
23726,2,1,5.0,1.0,1.0,0.0,1,66.7,4.87,5.0,0,0
20916,0,8,4.9,1.07,1.0,12.7,1,73.7,6.33,4.7,0,1
45933,0,3,4.8,1.2,1.0,14.6,1,68.3,3.77,4.7,0,1
8239,0,1,5.0,1.0,0.0,0.0,0,100.0,1.8599999999999999,5.0,0,0
1688,2,11,4.7,1.2,1.0,25.3,1,69.7,1.52,4.7,0,1
35619,1,4,4.4,1.17,1.0,11.1,0,55.6,1.33,4.6,0,1
45198,2,1,5.0,1.06,1.0,25.0,0,100.0,5.41,4.5,0,1
1632,0,0,5.0,1.0,1.0,0.0,1,100.0,29.48,5.0,0,0
7724,0,1,5.0,1.0,0.0,0.0,0,100.0,1.8,5.0,0,0
29719,1,2,5.0,1.0,1.0,0.0,1,33.3,2.67,5.0,0,0
25460,1,6,2.0,1.0,1.0,0.0,0,66.7,6.67,3.8,0,0
11798,1,1,5.0,1.0,1.0,0.0,1,66.7,2.95,5.0,0,0
46101,2,1,4.0,1.0,0.0,0.0,1,100.0,16.85,5.0,1,0
29466,1,4,4.3,1.0,1.0,0.0,0,100.0,1.3,4.3,0,0
46008,1,0,5.0,1.0,0.0,0.0,0,0.0,0.98,5.0,0,0
1760,0,3,5.0,1.25,1.0,66.7,0,33.3,2.89,5.0,0,0
5577,1,6,4.2,1.05,1.0,9.1,0,72.7,3.5300000000000002,5.0,0,0
48052,1,3,4.5,1.04,1.0,14.3,0,42.9,2.24,4.7,0,1
3348,1,5,4.7,1.0,1.0,0.0,0,68.8,3.56,4.8,0,1
21575,1,4,3.8,1.02,1.0,10.0,1,70.0,4.55,4.0,0,0
42881,1,3,4.9,1.0,1.0,0.0,0,76.5,5.26,4.4,0,0
27031,2,2,5.0,1.38,1.0,50.0,0,50.0,8.03,5.0,0,0
24481,1,4,4.5,1.0,1.0,0.0,1,75.0,6.11,4.0,0,0
45360,1,1,5.0,1.0,1.0,0.0,0,0.0,0.75,5.0,0,0
7371,1,4,4.6,1.0,1.0,0.0,1,61.5,5.05,4.5,0,1
48807,2,4,5.0,1.0,1.0,0.0,0,25.0,1.63,5.0,0,0
11484,0,0,3.0,1.0,0.0,0.0,0,50.0,3.74,5.0,0,0
27881,0,1,4.9,1.0,1.0,0.0,1,81.3,4.13,4.9,0,1
20983,0,2,4.5,1.0,1.0,0.0,0,66.7,1.32,5.0,0,0
45233,2,0,4.0,1.0,0.0,0.0,0,100.0,12.2,4.0,1,0
21785,1,1,5.0,1.0,0.0,0.0,0,100.0,14.92,5.0,0,0
16272,1,2,4.0,1.38,1.0,100.0,0,50.0,6.15,5.0,0,0
7520,2,11,5.0,1.03,0.0,9.4,0,53.1,3.61,4.9,0,1
5067,1,0,5.0,1.0,1.0,0.0,0,80.0,1.97,4.4,0,0
36115,0,3,3.5,1.34,1.0,18.2,1,63.6,5.19,4.3,0,1
21528,0,1,5.0,1.0,0.0,0.0,0,0.0,16.27,5.0,0,0
14931,1,0,5.0,1.0,1.0,0.0,0,75.0,5.52,5.0,0,1
20148,1,3,5.0,1.0,1.0,0.0,1,100.0,7.46,4.8,0,1
33547,1,12,5.0,1.0,1.0,0.0,0,95.0,4.77,4.8,0,1
7533,1,0,4.0,1.5,1.0,50.0,0,50.0,3.56,4.0,0,1
42697,1,1,4.0,1.0,0.0,0.0,1,0.0,25.03,5.0,0,0
41124,0,0,4.8,1.31,0.0,11.1,1,100.0,6.3,5.0,0,1
705,2,13,4.9,1.19,1.0,24.7,1,54.5,2.16,4.7,0,1
755,2,1,5.0,1.3,1.0,20.0,1,0.0,2.05,4.0,0,1
31844,0,0,5.0,1.0,0.0,0.0,1,100.0,9.83,5.0,0,0
1675,1,1,4.8,1.0,1.0,0.0,1,0.0,4.11,4.6,0,1
12227,1,1,5.0,1.0,1.0,0.0,1,100.0,22.96,4.0,0,1
32231,0,1,4.0,1.0,0.0,0.0,0,0.0,8.82,5.0,1,0
2490,2,0,5.0,1.0,1.0,0.0,0,0.0,5.37,5.0,0,1
16285,1,1,5.0,1.0,1.0,0.0,1,100.0,1.3599999999999999,5.0,0,0
6182,1,4,4.0,1.0,0.0,0.0,0,80.0,6.93,5.0,0,0
4085,2,0,4.0,1.0,0.0,0.0,0,50.0,0.68,5.0,0,0
43843,0,3,5.0,1.0,1.0,0.0,1,83.3,3.0,5.0,0,0
16214,1,1,4.0,1.0,0.0,0.0,0,50.0,3.12,5.0,1,0
27524,1,1,4.0,1.0,1.0,0.0,0,0.0,4.83,5.0,1,0
39722,0,0,5.0,1.0,1.0,0.0,0,0.0,4.15,5.0,0,0
44713,2,0,5.0,1.32,0.0,28.6,0,0.0,3.92,4.9,0,0
32343,0,0,5.0,1.0,1.0,0.0,1,100.0,1.8,5.0,0,0
42258,1,0,4.0,1.0,0.0,0.0,0,0.0,2.46,4.0,1,0
38687,1,1,5.0,1.0,1.0,0.0,0,100.0,10.26,5.0,0,0
35396,0,1,4.0,1.0,1.0,0.0,1,0.0,5.45,5.0,1,0
46630,1,1,4.0,1.0,1.0,0.0,0,0.0,2.34,5.0,0,0
17853,2,3,3.5,1.19,1.0,25.0,1,25.0,2.23,5.0,0,0
34580,0,7,4.9,1.08,1.0,15.8,1,47.4,6.37,4.9,0,0
10172,0,3,4.8,1.0,1.0,0.0,1,100.0,6.08,5.0,0,0
29935,1,3,4.8,1.0,1.0,0.0,1,18.2,3.9699999999999998,4.1,0,1
17258,1,4,4.6,1.08,1.0,14.7,1,38.2,3.48,4.9,0,1
6883,0,1,5.0,1.0,1.0,0.0,1,0.0,13.09,5.0,0,0
1940,1,1,4.0,1.0,0.0,0.0,0,100.0,5.22,5.0,1,0
19094,1,0,5.0,1.0,1.0,0.0,1,0.0,4.89,5.0,0,0
32845,0,11,4.9,1.0,1.0,0.0,0,63.6,3.14,4.9,0,0
5441,1,0,1.0,1.0,0.0,0.0,0,100.0,29.87,5.0,0,0
11800,2,2,5.0,1.0,0.0,0.0,1,0.0,2.54,5.0,0,1
16389,2,3,5.0,1.0,1.0,0.0,1,33.3,1.31,5.0,0,0
9769,1,4,4.1,1.08,1.0,16.7,1,50.0,4.04,4.4,0,1
11776,2,2,4.0,1.01,1.0,5.6,0,100.0,3.3,4.9,0,1
16950,1,5,4.0,1.0,0.0,0.0,1,71.1,1.8900000000000001,4.4,0,1
29458,0,1,4.0,1.0,1.0,0.0,1,100.0,4.99,5.0,1,0
1329,1,0,4.0,1.0,1.0,0.0,0,100.0,18.4,5.0,1,1
15809,0,1,4.0,1.0,0.0,0.0,1,100.0,3.76,4.0,1,0
33983,2,1,5.0,1.44,1.0,50.0,0,25.0,1.3599999999999999,5.0,0,1
31888,1,1,4.0,1.0,0.0,0.0,1,100.0,15.29,2.0,1,0
42518,0,0,5.0,1.19,1.0,25.0,0,75.0,2.42,5.0,0,0
17915,0,1,4.0,1.0,1.0,0.0,1,0.0,2.59,5.0,1,0
5054,1,2,5.0,1.25,1.0,28.6,0,42.9,7.91,5.0,0,1
14670,1,1,5.0,1.0,1.0,0.0,0,100.0,7.04,5.0,0,1
41188,0,1,4.7,1.0,1.0,0.0,1,91.7,3.11,5.0,0,1
21713,0,0,5.0,1.0,0.0,0.0,0,100.0,7.41,5.0,0,0
11757,0,0,5.0,1.0,1.0,0.0,0,100.0,8.31,5.0,0,0
720,2,0,5.0,1.0,0.0,0.0,0,0.0,1.32,5.0,0,0
25320,1,2,5.0,1.0,1.0,0.0,1,50.0,5.57,4.5,0,0
27710,0,3,4.3,1.25,0.0,33.3,0,0.0,4.78,4.7,0,0
15088,1,19,4.7,1.19,1.0,16.8,0,87.4,2.09,4.6,0,1
8456,1,1,5.0,1.0,1.0,0.0,0,0.0,3.12,5.0,0,0
2004,1,4,4.1,1.05,0.0,9.5,1,76.2,4.83,4.7,0,1
45571,2,0,4.7,1.0,1.0,0.0,1,90.9,9.41,5.0,0,0
21129,1,5,4.1,1.08,1.0,9.6,0,53.8,2.88,4.8,0,1
2452,1,0,4.5,1.0,1.0,0.0,1,55.6,10.91,5.0,0,1
5859,1,2,5.0,1.0,0.0,0.0,0,100.0,8.27,5.0,0,0
26513,1,0,4.0,1.0,1.0,0.0,1,100.0,1.8399999999999999,5.0,1,1
28424,1,1,5.0,1.0,1.0,0.0,0,0.0,5.0,5.0,0,0
21470,1,6,4.5,1.06,1.0,11.4,1,37.1,3.08,4.5,0,1
30937,0,5,4.5,1.0,1.0,0.0,0,80.0,1.35,4.4,0,0
16911,0,1,5.0,1.0,1.0,0.0,0,0.0,2.41,5.0,0,0
19366,0,1,5.0,1.0,1.0,0.0,0,100.0,1.06,5.0,0,0
36269,0,1,4.8,1.0,1.0,0.0,1,100.0,2.7,4.6,0,0
40837,1,1,5.0,1.0,0.0,0.0,0,100.0,16.95,5.0,0,0
32963,0,3,5.0,1.31,1.0,50.0,0,37.5,2.5,5.0,0,0
1732,2,1,4.0,1.0,0.0,0.0,0,100.0,23.69,5.0,1,0
38388,0,0,4.0,1.0,1.0,0.0,1,0.0,2.33,5.0,0,0
29324,0,0,4.3,1.0,1.0,0.0,0,100.0,5.93,4.9,0,1
9209,0,13,5.0,1.07,1.0,10.5,0,60.5,3.94,4.8,0,0
23280,2,6,4.8,1.13,1.0,16.7,1,0.0,1.88,5.0,0,0
41597,1,0,3.8,1.0,0.0,0.0,0,83.8,5.5,4.8,0,1
11664,1,2,3.7,1.0,1.0,0.0,1,100.0,15.08,5.0,0,1
41669,0,7,4.6,1.0,1.0,0.0,1,64.7,4.05,4.7,0,1
45570,2,1,4.0,1.0,1.0,0.0,0,0.0,2.11,5.0,1,0
42058,1,0,3.7,1.0,1.0,0.0,1,66.7,10.13,5.0,0,0
18236,1,3,5.0,1.0,1.0,0.0,1,50.0,5.41,4.8,0,0
28520,1,2,4.0,1.0,1.0,0.0,1,50.0,1.56,5.0,0,0
30057,0,0,4.4,1.0,0.0,0.0,1,33.3,5.8,5.0,0,0
24580,0,0,5.0,1.0,1.0,0.0,1,83.3,6.46,4.8,0,0
1580,0,1,4.8,1.03,1.0,5.3,0,63.2,2.16,4.8,0,0
15321,1,0,5.0,1.25,1.0,33.3,0,100.0,3.11,4.7,0,0
24501,0,3,5.0,1.67,1.0,33.3,1,66.7,5.92,5.0,0,0
3873,0,0,5.0,1.0,0.0,0.0,0,50.0,4.96,5.0,0,0
7963,0,2,4.0,1.0,1.0,0.0,1,100.0,2.49,5.0,0,1
47652,0,0,4.8,1.25,1.0,25.0,0,75.0,7.41,5.0,0,0
18299,1,1,4.0,1.0,1.0,0.0,0,100.0,2.4,3.7,1,0
39872,1,7,4.8,1.02,1.0,2.2,1,34.8,4.79,4.5,0,1
23171,0,1,5.0,1.0,0.0,0.0,1,100.0,2.1,5.0,0,0
46575,1,3,3.0,1.0,0.0,0.0,0,66.7,4.82,5.0,0,0
39476,0,1,5.0,1.0,1.0,0.0,0,0.0,4.09,5.0,0,0
33295,0,1,4.0,1.0,0.0,0.0,1,100.0,5.42,5.0,1,0
29794,1,1,4.0,1.0,1.0,0.0,0,100.0,4.44,3.0,1,0
28904,1,0,5.0,1.0,0.0,0.0,1,50.0,8.35,5.0,0,0
5065,1,3,5.0,1.0,0.0,0.0,0,100.0,7.25,5.0,0,1
31468,0,1,4.6,1.13,1.0,8.3,1,41.7,4.84,4.8,0,1
16014,1,0,4.0,1.0,1.0,0.0,0,100.0,6.46,4.5,1,0
39356,2,5,5.0,1.13,0.0,16.7,0,66.7,1.62,4.3,0,1
22797,1,6,4.8,1.03,0.0,2.8,0,55.6,3.33,4.5,0,1
19549,1,1,5.0,1.0,0.0,0.0,0,0.0,1.17,5.0,0,0
47136,1,0,5.0,1.0,1.0,0.0,0,100.0,6.43,5.0,0,0
12900,0,1,5.0,1.0,0.0,0.0,1,50.0,3.65,4.5,0,0
11303,0,0,4.3,1.0,1.0,0.0,0,66.7,1.16,4.0,0,0
41724,0,1,4.0,1.0,0.0,0.0,0,0.0,4.88,5.0,1,0
26116,0,9,3.6,1.07,1.0,8.9,1,73.2,2.35,4.3,0,1
27862,0,1,5.0,1.0,1.0,0.0,0,100.0,23.71,5.0,0,0
44459,0,0,5.0,1.0,0.0,0.0,0,100.0,8.48,4.0,0,0
44496,1,4,5.0,1.11,1.0,5.3,0,89.5,2.2,4.7,0,1
44120,1,0,5.0,1.31,0.0,25.0,0,25.0,3.74,5.0,0,1
26803,2,1,4.0,1.0,1.0,0.0,0,100.0,14.71,5.0,1,0
43945,0,0,5.0,1.0,1.0,0.0,1,0.0,2.85,5.0,0,0
37632,1,1,4.0,1.0,1.0,0.0,0,80.0,4.3,4.6,0,1
33692,0,0,4.0,1.0,1.0,0.0,1,100.0,21.0,3.0,1,0
33286,1,2,4.8,1.0,1.0,0.0,0,100.0,2.1,5.0,0,0
16892,0,1,4.3,1.0,1.0,0.0,1,62.5,3.06,4.8,0,0
241,2,2,4.0,1.0,0.0,0.0,0,100.0,12.45,4.8,1,1
11013,1,2,5.0,1.0,1.0,0.0,1,100.0,11.84,5.0,0,0
42847,1,3,4.8,1.0,1.0,0.0,0,40.0,1.33,4.0,0,0
16537,1,4,5.0,1.0,1.0,0.0,1,60.0,3.56,5.0,0,1
38770,0,1,4.0,1.38,0.0,50.0,0,0.0,7.75,5.0,0,0
3752,1,1,5.0,1.0,1.0,0.0,1,100.0,2.8200000000000003,5.0,0,0
6366,0,2,4.6,1.15,1.0,10.0,1,50.0,3.05,5.0,0,1
44918,0,0,4.0,1.0,0.0,0.0,0,100.0,2.67,5.0,1,0
8691,1,2,3.9,1.16,1.0,15.0,0,70.0,5.92,4.5,0,0
35105,1,25,4.1,1.01,1.0,2.5,0,70.0,2.12,4.7,0,1
25622,1,1,5.0,1.0,1.0,0.0,0,0.0,11.41,5.0,0,0
33314,1,0,5.0,1.0,1.0,0.0,0,83.3,7.61,4.8,0,1
49079,0,1,4.0,1.0,1.0,0.0,0,100.0,4.89,4.0,1,0
11211,1,7,4.3,1.0,1.0,0.0,1,86.7,3.6,4.5,0,1
6956,2,3,5.0,1.18,0.0,14.3,1,57.1,1.98,4.3,0,1
23278,2,1,5.0,1.15,1.0,20.0,0,80.0,4.16,4.4,0,1
15182,2,4,5.0,1.0,1.0,0.0,0,100.0,7.35,4.5,0,0
13562,0,1,5.0,1.0,1.0,0.0,0,0.0,3.94,5.0,0,0
35431,1,5,4.3,1.18,1.0,18.2,0,68.2,3.36,4.8,0,1
16941,1,9,4.5,1.02,1.0,8.3,0,33.3,4.33,4.8,0,1
1713,1,1,4.0,1.0,0.0,0.0,0,0.0,8.0,5.0,1,0
19346,1,0,5.0,1.07,1.0,9.1,0,72.7,2.7800000000000002,4.6,0,0
10554,1,0,4.0,1.0,1.0,0.0,1,100.0,27.13,5.0,1,1
9037,2,2,5.0,1.0,1.0,0.0,1,100.0,16.62,5.0,0,0
213,1,1,5.0,1.0,0.0,0.0,0,0.0,3.07,5.0,0,0
6230,1,4,4.3,1.05,1.0,6.7,1,60.0,6.02,4.6,0,1
43307,1,14,4.2,1.0,1.0,0.0,0,69.0,3.56,4.7,0,1
48579,2,1,4.8,1.12,0.0,17.6,1,64.7,2.66,5.0,0,1
21441,2,0,5.0,1.15,0.0,20.0,0,100.0,4.32,5.0,0,1
16321,0,2,4.0,1.0,1.0,0.0,0,100.0,1.78,5.0,1,1
45298,1,0,5.0,1.0,0.0,0.0,0,50.0,4.29,5.0,0,0
21139,1,6,3.8,1.13,1.0,33.3,0,66.7,4.22,3.8,0,0
8724,1,2,4.0,1.0,1.0,0.0,0,80.0,7.37,5.0,1,1
17448,1,1,5.0,1.0,0.0,0.0,0,100.0,17.52,5.0,0,0
27269,0,2,5.0,1.0,1.0,0.0,0,50.0,2.66,5.0,0,0
3936,2,0,5.0,1.09,1.0,12.5,0,62.5,3.17,4.6,0,1
40933,1,2,4.3,1.0,0.0,0.0,1,50.0,2.55,4.4,0,0
10309,1,0,4.0,1.0,1.0,0.0,0,0.0,13.34,5.0,0,0
5769,2,8,4.7,1.0,0.0,0.0,1,55.6,2.71,5.0,0,0
45205,1,0,4.0,1.0,1.0,0.0,0,100.0,13.0,5.0,1,0
37018,1,0,5.0,1.42,1.0,66.7,0,0.0,2.47,5.0,0,1
49683,1,0,5.0,1.0,1.0,0.0,1,100.0,18.07,5.0,0,0
34320,2,9,4.9,1.35,1.0,45.0,1,95.0,2.03,4.8,0,1
47019,1,2,5.0,1.0,0.0,0.0,0,33.3,1.98,4.7,0,1
31921,2,0,5.0,1.0,1.0,0.0,0,100.0,1.82,5.0,0,1
12097,1,0,5.0,1.0,1.0,0.0,1,100.0,9.9,5.0,0,1
19217,1,2,5.0,1.13,0.0,25.0,0,25.0,7.22,5.0,0,0
24159,1,2,5.0,1.0,0.0,0.0,0,50.0,0.54,5.0,0,0
14720,1,2,5.0,1.0,0.0,0.0,1,100.0,1.6600000000000001,5.0,0,0
42737,0,2,4.5,1.0,0.0,0.0,1,0.0,4.8100000000000005,5.0,0,0
45244,0,3,4.7,1.0,1.0,0.0,0,100.0,3.76,4.9,0,0
39224,2,0,5.0,1.5,1.0,100.0,0,100.0,4.02,5.0,0,0
19476,1,2,5.0,1.0,0.0,0.0,1,0.0,26.07,4.5,0,0
23966,1,0,4.0,1.0,1.0,0.0,0,100.0,21.34,5.0,1,0
17740,0,2,5.0,1.0,1.0,0.0,0,50.0,4.16,5.0,0,0
9050,1,2,4.0,1.0,1.0,0.0,1,100.0,2.19,5.0,0,0
6389,1,1,5.0,1.0,1.0,0.0,0,75.0,11.71,4.3,0,0
39180,2,0,4.0,1.0,1.0,0.0,0,100.0,0.45,3.0,1,1
24666,1,4,3.7,1.0,1.0,0.0,0,60.0,6.25,4.4,0,1
21504,2,23,4.0,1.06,0.0,11.7,0,77.2,4.24,4.9,0,1
3979,1,0,4.0,1.0,1.0,0.0,1,100.0,9.73,5.0,1,0
49053,1,11,4.2,1.01,1.0,2.9,0,70.6,5.22,4.7,0,1
27323,1,12,4.8,1.0,1.0,0.0,0,82.2,3.36,4.7,0,1
2648,0,1,5.0,1.0,1.0,0.0,0,50.0,5.84,5.0,0,0
46357,0,1,4.0,1.0,1.0,0.0,1,50.0,5.29,4.5,1,0
11795,1,2,4.1,1.0,1.0,0.0,0,77.1,4.16,4.8,0,1
20479,1,1,5.0,1.0,1.0,0.0,0,100.0,7.12,5.0,0,0
39981,1,30,4.8,1.04,0.0,5.5,0,72.6,4.28,4.8,0,0
38806,1,28,5.0,1.0,0.0,0.7000000000000001,0,89.3,3.2,4.8,0,1
7400,1,15,5.0,1.04,0.0,1.1,1,69.0,8.84,4.8,0,1
36391,0,2,4.5,1.75,0.0,100.0,0,50.0,2.23,5.0,0,0
15869,1,3,4.1,1.0,1.0,0.0,1,81.3,5.62,5.0,0,1
1211,1,0,4.0,1.0,1.0,0.0,1,100.0,20.5,4.0,1,0
44616,1,5,5.0,1.0,1.0,0.0,0,0.0,1.8599999999999999,4.6,0,0
6604,2,4,4.0,1.07,1.0,13.3,1,33.3,4.79,4.6,0,1
37466,1,1,4.0,1.0,1.0,0.0,0,100.0,11.49,5.0,1,0
39631,1,1,4.0,1.17,1.0,33.3,1,0.0,5.14,5.0,1,1
42920,2,3,5.0,1.1,1.0,15.4,1,73.1,4.17,4.8,0,1
15706,2,0,4.0,1.0,1.0,0.0,0,100.0,22.17,5.0,1,1
26754,2,6,4.8,1.12,1.0,12.7,1,88.9,2.83,4.9,0,1
47591,1,0,5.0,1.0,1.0,0.0,1,100.0,1.45,5.0,0,0
22610,2,1,5.0,1.15,1.0,22.2,0,61.1,4.28,4.9,0,1
33640,1,1,3.7,1.1,1.0,13.3,1,53.3,2.86,4.5,0,1
12924,1,1,5.0,1.0,0.0,0.0,1,100.0,2.51,5.0,0,0
47,1,1,5.0,1.25,1.0,100.0,0,0.0,3.61,5.0,0,0
36416,0,0,5.0,1.0,1.0,0.0,0,55.6,4.46,4.9,0,1
14156,1,0,4.0,1.0,0.0,0.0,0,100.0,11.28,5.0,1,0
38185,1,0,4.0,1.0,1.0,0.0,0,100.0,11.0,5.0,0,0
46234,1,5,3.8,1.0,1.0,0.0,0,80.0,7.66,4.5,0,0
37059,1,1,4.0,1.0,1.0,0.0,1,0.0,4.8100000000000005,4.0,0,0
44398,2,2,3.5,1.13,1.0,50.0,0,100.0,1.8599999999999999,4.5,0,0
42467,0,1,4.0,2.0,1.0,33.3,1,100.0,4.64,5.0,0,0
49241,2,10,3.5,1.18,1.0,26.2,0,61.9,1.7000000000000002,4.8,0,1
16037,1,0,3.0,1.0,1.0,0.0,0,100.0,15.63,3.0,0,0
14109,0,1,4.0,1.0,1.0,0.0,0,100.0,3.27,5.0,0,1
26527,1,2,5.0,1.0,0.0,0.0,0,66.7,3.5,5.0,0,0
9714,1,2,3.0,1.0,1.0,0.0,0,66.7,4.67,5.0,0,0
10077,1,0,5.0,1.0,1.0,0.0,0,0.0,2.32,5.0,0,0
34446,1,5,4.6,1.01,1.0,4.2,1,45.8,3.33,4.6,0,1
13894,0,1,5.0,1.0,0.0,0.0,1,100.0,4.94,5.0,0,0
39296,0,0,5.0,1.0,0.0,0.0,0,100.0,16.49,5.0,0,1
39117,1,1,1.0,1.0,1.0,0.0,0,0.0,6.8100000000000005,5.0,0,0
14260,1,1,4.0,1.04,1.0,16.7,0,66.7,12.36,4.8,0,1
4916,1,5,4.9,1.0,1.0,0.0,1,97.4,1.49,4.5,0,1
22443,0,0,5.0,1.0,0.0,0.0,0,100.0,1.15,5.0,0,0
34537,1,1,4.0,1.0,0.0,0.0,0,0.0,1.6600000000000001,4.0,1,0
17124,1,5,4.8,1.01,1.0,5.3,1,78.9,2.2,4.7,0,1
30671,1,2,4.5,1.0,0.0,0.0,0,25.0,5.42,4.8,0,0
34648,0,1,4.7,1.0,1.0,0.0,1,100.0,8.27,4.8,0,0
28412,1,0,4.0,1.0,1.0,0.0,0,0.0,5.91,5.0,1,0
26440,1,0,4.5,1.0,1.0,0.0,0,75.0,1.52,4.5,0,0
46960,0,6,4.5,1.0,1.0,0.0,0,100.0,2.92,4.7,0,0
25291,0,0,4.7,1.0,1.0,0.0,0,33.3,8.67,5.0,0,0
21644,0,4,4.8,1.0,0.0,0.0,0,50.0,1.77,4.8,0,0
6892,2,9,4.8,1.1400000000000001,1.0,20.0,1,76.7,5.07,4.8,0,1
29007,2,0,5.0,1.0,0.0,0.0,0,50.0,6.19,5.0,0,1
32861,0,3,5.0,1.0,1.0,0.0,1,100.0,2.88,4.7,0,0
7035,0,1,4.9,1.0,0.0,0.0,0,40.0,3.6,4.8,0,1
